id_cliente,uf,municipio,segmento_cliente,natureza_juridica,fonte_cliente,cnae_codigo,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_credores,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente
7161998991156,CE,BEBERIBE,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(200, 1000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
7164638940184,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,33.58-3-11,"(10000000, 100000000000]","(5000, 8000]",7.0,0.0,Energia,1.0,,,,,,0.0
7166823705643,CE,CAUCAIA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(3000, 5000]","(1300, 1600]",3.0,0.0,Saúde,1.0,,,,,,1.0
7169843203611,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 5,12.74-7-32,"(1000, 1500]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
7171324828490,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(8000, 10000]","(900, 1150]",1.0,0.0,Bancos e Financeiro,0.0,,$$$,,,,0.0
7171650112910,CE,SAO GONCALO DO AMARANTE,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(600, 750]",0.0,0.0,,1.0,,,,,,0.0
7174012491041,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.77-2-48,"(1500, 2000]","(3000, 4000]",3.0,0.0,Financeiro,1.0,,,,,,0.0
7177078427339,CE,SAO GONCALO DO AMARANTE,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(30000, 50000]","(750, 900]",1.0,0.0,,0.0,,,,,,1.0
7178590213577,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(15000, 20000]","(600, 750]",0.0,0.0,,1.0,,,,,,0.0
7181954106590,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(20000, 30000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
7182547198818,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(50, 100]",0.0,0.0,,0.0,,,,,,1.0
7184282344994,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(20000, 30000]","(8000, 25000]",4.0,1.0,"Alimentos e Bebidas, Alimentos e Bebidas, Alimentos e Bebidas",1.0,,,,,,1.0
7186406669219,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(15000, 20000]","(100, 150]",0.0,0.0,,1.0,,,,,,1.0
7186946510650,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.23-6-84,"(3000, 5000]","(25, 50]",0.0,0.0,,0.0,,,,"(500, 750]",1.0,0.0
7188812466537,CE,CAUCAIA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(3000, 5000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
7190311439252,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(1000, 1500]","(750, 900]",0.0,0.0,,0.0,,,,,,0.0
7196058954455,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,53.35-1-81,"(3000, 5000]","(2400, 3000]",0.0,0.0,,0.0,,$,,,,0.0
7197621264638,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.23-6-84,"(1500, 2000]","(150, 250]",0.0,0.0,,1.0,,,,,,0.0
7199271642020,CE,FORTALEZA,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-84,"(15000, 20000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
7203179352774,CE,PACAJUS,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.36-5-94,"(3000, 5000]","(1300, 1600]",2.0,1.0,"Distribuição, Distribuição",0.0,,,,,,0.0
7203932713323,CE,CAUCAIA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-74,"(30000, 50000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
7204806554109,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,33.43-1-51,"(3000, 5000]","(1300, 1600]",0.0,0.0,,1.0,"(0, 5]",$,,,,1.0
7210073246646,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(30000, 50000]","(8000, 25000]",0.0,0.0,,0.0,"(0, 5]",$,,,,0.0
7212422505112,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(15000, 20000]","(5000, 8000]",2.0,0.0,Tecnologia e Pagamentos,1.0,"(5, 10]",$,,,,0.0
7218062139730,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(20000, 30000]","(150, 250]",0.0,0.0,,0.0,,,,,,1.0
7219625064724,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(1500, 2000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
7220188081705,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.33-2-77,"(200, 1000]","(3000, 4000]",11.0,2.0,"Alimentos e Bebidas, Tabaco",1.0,,,,,,1.0
7225709053481,CE,EUSEBIO,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(30000, 50000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
7226157749021,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(8000, 10000]","(8000, 25000]",3.0,2.0,"Distribuição, Distribuição",1.0,,,,,,0.0
7228486687121,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,77.74-5-45,"(30000, 50000]","(0, 25]",0.0,0.0,,0.0,,,,,,1.0
7231627402932,CE,FORTALEZA,Segmento 8,206-2 - Sociedade Empresária Limitada,Fonte 2,77.89-6-20,"(10000, 15000]","(3000, 4000]",4.0,3.0,"Alimentos e Bebidas, Distribuição, Consultoria",1.0,,,,,,0.0
7233313691874,CE,MARANGUAPE,Segmento 3,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(0, 1]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
